Distance Matrix (rows/cols: 0=depot, 1..n=customers):
           0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
alpha: 4.91, beta: 0.20, gamma: 4.91
Iter 267: Move customer 47 from route 9 to route 8, F2: 19577.92, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 19577.92, total_cost = 1621.80
alpha: 4.94, beta: 0.20, gamma: 4.94
Iter 268: Move customer 47 from route 9 to route 10, F2: 19662.70, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 19662.70, total_cost = 1598.84
alpha: 4.97, beta: 0.20, gamma: 4.97
Iter 269: Move customer 8 from route 6 to route 7, F2: 19728.06, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 19728.06, total_cost = 1630.06
alpha: 5.00, beta: 0.20, gamma: 5.00
Iter 270: Move customer 47 from route 9 to route 1, F2: 19882.75, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 19882.75, total_cost = 1601.48
alpha: 5.03, beta: 0.20, gamma: 5.03
Iter 271: Move customer 47 from route 9 to route 2, F2: 20055.73, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 20055.73, total_cost = 1614.18
alpha: 5.06, beta: 0.20, gamma: 5.06
Iter 272: Move customer 47 from route 9 to route 8, F2: 20123.10, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 20123.10, total_cost = 1621.80
alpha: 5.09, beta: 0.20, gamma: 5.09
Iter 273: Move customer 47 from route 9 to route 10, F2: 20211.15, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 20211.15, total_cost = 1598.84
alpha: 5.12, beta: 0.20, gamma: 5.12
Iter 274: Move customer 47 from route 9 to route 1, F2: 20325.47, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 20325.47, total_cost = 1601.48
alpha: 5.15, beta: 0.19, gamma: 5.15
Iter 275: Move customer 47 from route 9 to route 2, F2: 20502.33, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 20502.33, total_cost = 1614.18
alpha: 5.18, beta: 0.19, gamma: 5.18
Iter 276: Move customer 47 from route 9 to route 8, F2: 20571.15, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 20571.15, total_cost = 1621.80
alpha: 5.21, beta: 0.19, gamma: 5.21
Iter 277: Move customer 47 from route 9 to route 10, F2: 20661.89, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 20661.89, total_cost = 1598.84
alpha: 5.24, beta: 0.19, gamma: 5.24
Iter 278: Move customer 47 from route 9 to route 1, F2: 20778.90, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 20778.90, total_cost = 1601.48
alpha: 5.28, beta: 0.19, gamma: 5.28
Iter 279: Move customer 5 from route 6 to route 7, F2: 20953.42, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 20953.42, total_cost = 1604.46
alpha: 5.31, beta: 0.19, gamma: 5.31
Iter 280: Move customer 47 from route 9 to route 2, F2: 21075.82, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 21075.82, total_cost = 1614.18
alpha: 5.34, beta: 0.19, gamma: 5.34
Iter 281: Move customer 47 from route 9 to route 8, F2: 21146.49, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 21146.49, total_cost = 1621.80
alpha: 5.37, beta: 0.19, gamma: 5.37
Iter 282: Move customer 47 from route 9 to route 10, F2: 21240.68, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 21240.68, total_cost = 1598.84
alpha: 5.40, beta: 0.19, gamma: 5.40
Iter 283: Move customer 47 from route 9 to route 1, F2: 21361.17, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 21361.17, total_cost = 1601.48
alpha: 5.44, beta: 0.18, gamma: 5.44
Iter 284: Move customer 7 from route 6 to route 7, F2: 21433.62, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 21433.62, total_cost = 1636.58
alpha: 5.47, beta: 0.18, gamma: 5.47
Iter 285: Move customer 47 from route 9 to route 2, F2: 21666.71, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 21666.71, total_cost = 1614.18
alpha: 5.50, beta: 0.18, gamma: 5.50
Iter 286: Move customer 47 from route 9 to route 8, F2: 21739.30, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 21739.30, total_cost = 1621.80
alpha: 5.53, beta: 0.18, gamma: 5.53
Iter 287: Move customer 47 from route 9 to route 10, F2: 21837.05, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 21837.05, total_cost = 1598.84
alpha: 5.57, beta: 0.18, gamma: 5.57
Iter 288: Move customer 47 from route 9 to route 1, F2: 21961.12, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 21961.12, total_cost = 1601.48
alpha: 5.60, beta: 0.18, gamma: 5.60
Iter 289: Move customer 47 from route 9 to route 2, F2: 22152.32, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 22152.32, total_cost = 1614.18
alpha: 5.63, beta: 0.18, gamma: 5.63
Iter 290: Move customer 47 from route 9 to route 8, F2: 22226.49, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 22226.49, total_cost = 1621.80
alpha: 5.67, beta: 0.18, gamma: 5.67
Iter 291: Move customer 47 from route 9 to route 10, F2: 22327.16, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 22327.16, total_cost = 1598.84
alpha: 5.70, beta: 0.18, gamma: 5.70
Iter 292: Move customer 47 from route 9 to route 1, F2: 22454.17, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 22454.17, total_cost = 1601.48
alpha: 5.74, beta: 0.17, gamma: 5.74
Iter 293: Move customer 47 from route 9 to route 2, F2: 22649.69, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 22649.69, total_cost = 1614.18
alpha: 5.77, beta: 0.17, gamma: 5.77
Iter 294: Move customer 47 from route 9 to route 8, F2: 22725.47, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 22725.47, total_cost = 1621.80
alpha: 5.81, beta: 0.17, gamma: 5.81
Iter 295: Move customer 47 from route 9 to route 10, F2: 22829.13, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 22829.13, total_cost = 1598.84
alpha: 5.84, beta: 0.17, gamma: 5.84
Iter 296: Move customer 47 from route 9 to route 1, F2: 22959.15, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 22959.15, total_cost = 1601.48
alpha: 5.87, beta: 0.17, gamma: 5.87
Iter 297: Move customer 47 from route 9 to route 2, F2: 23159.11, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 23159.11, total_cost = 1614.18
alpha: 5.91, beta: 0.17, gamma: 5.91
Iter 298: Move customer 44 from route 10 to route 1, F2: 22856.89, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 22856.89, total_cost = 1599.32
alpha: 5.95, beta: 0.17, gamma: 5.95
Iter 299: Move customer 47 from route 9 to route 8, F2: 23366.22, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 23366.22, total_cost = 1621.80
alpha: 5.98, beta: 0.17, gamma: 5.98
Iter 300: Move customer 47 from route 9 to route 10, F2: 23473.73, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 23473.73, total_cost = 1598.84
alpha: 6.02, beta: 0.17, gamma: 6.02
Iter 301: Move customer 47 from route 9 to route 1, F2: 23607.62, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 23607.62, total_cost = 1601.48
alpha: 6.05, beta: 0.17, gamma: 6.05
Iter 302: Move customer 47 from route 9 to route 2, F2: 23813.26, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 23813.26, total_cost = 1614.18
alpha: 6.09, beta: 0.16, gamma: 6.09
Iter 303: Move customer 47 from route 9 to route 8, F2: 23892.80, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 23892.80, total_cost = 1621.80
alpha: 6.13, beta: 0.16, gamma: 6.13
Iter 304: Move customer 47 from route 9 to route 10, F2: 24003.47, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 24003.47, total_cost = 1598.84
alpha: 6.16, beta: 0.16, gamma: 6.16
Iter 305: Move customer 47 from route 9 to route 1, F2: 24140.54, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 24140.54, total_cost = 1601.48
alpha: 6.20, beta: 0.16, gamma: 6.20
Iter 306: Move customer 8 from route 6 to route 7, F2: 24211.72, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 24211.72, total_cost = 1630.06
alpha: 6.24, beta: 0.16, gamma: 6.24
Iter 307: Move customer 47 from route 9 to route 2, F2: 24487.27, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 24487.27, total_cost = 1614.18
alpha: 6.27, beta: 0.16, gamma: 6.27
Iter 308: Move customer 47 from route 9 to route 8, F2: 24569.00, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 24569.00, total_cost = 1621.80
alpha: 6.31, beta: 0.16, gamma: 6.31
Iter 309: Move customer 47 from route 9 to route 10, F2: 24683.72, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 24683.72, total_cost = 1598.84
alpha: 6.35, beta: 0.16, gamma: 6.35
Iter 310: Move customer 47 from route 9 to route 1, F2: 24824.87, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 24824.87, total_cost = 1601.48
alpha: 6.39, beta: 0.16, gamma: 6.39
Iter 311: Move customer 47 from route 9 to route 2, F2: 25041.18, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 25041.18, total_cost = 1614.18
alpha: 6.43, beta: 0.16, gamma: 6.43
Iter 312: Move customer 47 from route 9 to route 8, F2: 25124.71, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 25124.71, total_cost = 1621.80
alpha: 6.47, beta: 0.15, gamma: 6.47
Iter 313: Move customer 47 from route 9 to route 10, F2: 25242.77, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 25242.77, total_cost = 1598.84
alpha: 6.50, beta: 0.15, gamma: 6.50
Iter 314: Move customer 7 from route 6 to route 7, F2: 25325.20, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 25325.20, total_cost = 1636.58
alpha: 6.54, beta: 0.15, gamma: 6.54
Iter 315: Move customer 47 from route 9 to route 1, F2: 25529.99, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 25529.99, total_cost = 1601.48
alpha: 6.58, beta: 0.15, gamma: 6.58
Iter 316: Move customer 52 from route 9 to route 10, F2: 25675.58, Cost: 1603.50
Best neighbor after moving customer 52: penalized cost = 1603.50, f2 = 25675.58, total_cost = 1603.50
alpha: 6.62, beta: 0.15, gamma: 6.62
Iter 317: Move customer 52 from route 9 to route 1, F2: 25821.75, Cost: 1605.24
Best neighbor after moving customer 52: penalized cost = 1605.24, f2 = 25821.75, total_cost = 1605.24
alpha: 6.66, beta: 0.15, gamma: 6.66
Iter 318: Move customer 5 from route 6 to route 7, F2: 26037.58, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 26037.58, total_cost = 1604.46
alpha: 6.70, beta: 0.15, gamma: 6.70
Iter 319: Move customer 21 from route 8 to route 1, F2: 26146.54, Cost: 1610.75
Best neighbor after moving customer 21: penalized cost = 1610.75, f2 = 26146.54, total_cost = 1610.75
alpha: 6.74, beta: 0.15, gamma: 6.74
Iter 320: Move customer 47 from route 9 to route 2, F2: 26337.03, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 26337.03, total_cost = 1614.18
alpha: 6.78, beta: 0.15, gamma: 6.78
Iter 321: Move customer 47 from route 9 to route 10, F2: 26401.80, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 26401.80, total_cost = 1598.84
alpha: 6.82, beta: 0.15, gamma: 6.82
Iter 322: Move customer 47 from route 9 to route 8, F2: 26573.57, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 26573.57, total_cost = 1621.80
alpha: 6.86, beta: 0.15, gamma: 6.86
Iter 323: Move customer 47 from route 9 to route 1, F2: 26702.97, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 26702.97, total_cost = 1601.48
alpha: 6.90, beta: 0.14, gamma: 6.90
Iter 324: Move customer 47 from route 9 to route 2, F2: 26935.74, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 26935.74, total_cost = 1614.18
alpha: 6.95, beta: 0.14, gamma: 6.95
Iter 325: Move customer 47 from route 9 to route 10, F2: 27002.45, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 27002.45, total_cost = 1598.84
alpha: 6.99, beta: 0.14, gamma: 6.99
Iter 326: Move customer 28 from route 7 to route 8, F2: 26666.08, Cost: 1602.32
Best neighbor after moving customer 28: penalized cost = 1602.32, f2 = 26666.08, total_cost = 1602.32
alpha: 7.03, beta: 0.14, gamma: 7.03
Iter 327: Move customer 47 from route 9 to route 8, F2: 27331.16, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 27331.16, total_cost = 1621.80
alpha: 7.07, beta: 0.14, gamma: 7.07
Iter 328: Move customer 47 from route 9 to route 1, F2: 27465.10, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 27465.10, total_cost = 1601.48
alpha: 7.11, beta: 0.14, gamma: 7.11
Iter 329: Move customer 47 from route 9 to route 2, F2: 27704.56, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 27704.56, total_cost = 1614.18
alpha: 7.16, beta: 0.14, gamma: 7.16
Iter 330: Move customer 47 from route 9 to route 10, F2: 27773.76, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 27773.76, total_cost = 1598.84
alpha: 7.20, beta: 0.14, gamma: 7.20
Iter 331: Move customer 47 from route 9 to route 8, F2: 27953.76, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 27953.76, total_cost = 1621.80
alpha: 7.24, beta: 0.14, gamma: 7.24
Iter 332: Move customer 47 from route 9 to route 1, F2: 28091.44, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 28091.44, total_cost = 1601.48
alpha: 7.29, beta: 0.14, gamma: 7.29
Iter 333: Move customer 47 from route 9 to route 2, F2: 28336.39, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 28336.39, total_cost = 1614.18
alpha: 7.33, beta: 0.14, gamma: 7.33
Iter 334: Move customer 47 from route 9 to route 10, F2: 28407.63, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 28407.63, total_cost = 1598.84
alpha: 7.37, beta: 0.14, gamma: 7.37
Iter 335: Move customer 47 from route 9 to route 8, F2: 28591.44, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 28591.44, total_cost = 1621.80
alpha: 7.42, beta: 0.13, gamma: 7.42
Iter 336: Move customer 8 from route 6 to route 7, F2: 28650.68, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 28650.68, total_cost = 1630.06
alpha: 7.46, beta: 0.13, gamma: 7.46
Iter 337: Move customer 47 from route 9 to route 1, F2: 28895.73, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 28895.73, total_cost = 1601.48
alpha: 7.51, beta: 0.13, gamma: 7.51
Iter 338: Move customer 47 from route 9 to route 2, F2: 29147.73, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 29147.73, total_cost = 1614.18
alpha: 7.55, beta: 0.13, gamma: 7.55
Iter 339: Move customer 47 from route 9 to route 10, F2: 29221.60, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 29221.60, total_cost = 1598.84
alpha: 7.60, beta: 0.13, gamma: 7.60
Iter 340: Move customer 7 from route 6 to route 7, F2: 29311.55, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 29311.55, total_cost = 1636.58
alpha: 7.64, beta: 0.13, gamma: 7.64
Iter 341: Move customer 47 from route 9 to route 8, F2: 29577.03, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 29577.03, total_cost = 1621.80
alpha: 7.69, beta: 0.13, gamma: 7.69
Iter 342: Move customer 47 from route 9 to route 1, F2: 29724.44, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 29724.44, total_cost = 1601.48
alpha: 7.74, beta: 0.13, gamma: 7.74
Iter 343: Move customer 47 from route 9 to route 2, F2: 29983.71, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 29983.71, total_cost = 1614.18
alpha: 7.78, beta: 0.13, gamma: 7.78
Iter 344: Move customer 47 from route 9 to route 10, F2: 30060.29, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 30060.29, total_cost = 1598.84
alpha: 7.83, beta: 0.13, gamma: 7.83
Iter 345: Move customer 47 from route 9 to route 8, F2: 30254.02, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 30254.02, total_cost = 1621.80
alpha: 7.88, beta: 0.13, gamma: 7.88
Iter 346: Move customer 47 from route 9 to route 1, F2: 30405.49, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 30405.49, total_cost = 1601.48
alpha: 7.92, beta: 0.13, gamma: 7.92
Iter 347: Move customer 44 from route 10 to route 1, F2: 30097.34, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 30097.34, total_cost = 1599.32
alpha: 7.97, beta: 0.13, gamma: 7.97
Iter 348: Move customer 22 from route 8 to route 1, F2: 30747.53, Cost: 1613.12
Best neighbor after moving customer 22: penalized cost = 1613.12, f2 = 30747.53, total_cost = 1613.12
alpha: 8.02, beta: 0.12, gamma: 8.02
Iter 349: Move customer 5 from route 6 to route 7, F2: 31015.90, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 31015.90, total_cost = 1604.46
alpha: 8.07, beta: 0.12, gamma: 8.07
Iter 350: Move customer 47 from route 9 to route 2, F2: 31196.89, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 31196.89, total_cost = 1614.18
alpha: 8.12, beta: 0.12, gamma: 8.12
Iter 351: Move customer 47 from route 9 to route 10, F2: 31277.40, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 31277.40, total_cost = 1598.84
alpha: 8.16, beta: 0.12, gamma: 8.16
Iter 352: Move customer 47 from route 9 to route 8, F2: 31478.43, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 31478.43, total_cost = 1621.80
alpha: 8.21, beta: 0.12, gamma: 8.21
Iter 353: Move customer 47 from route 9 to route 1, F2: 31637.26, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 31637.26, total_cost = 1601.48
alpha: 8.26, beta: 0.12, gamma: 8.26
Iter 354: Move customer 47 from route 9 to route 2, F2: 31913.29, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 31913.29, total_cost = 1614.18
alpha: 8.31, beta: 0.12, gamma: 8.31
Iter 355: Move customer 47 from route 9 to route 10, F2: 31996.13, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 31996.13, total_cost = 1598.84
alpha: 8.36, beta: 0.12, gamma: 8.36
Iter 356: Move customer 47 from route 9 to route 8, F2: 32201.47, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 32201.47, total_cost = 1621.80
alpha: 8.41, beta: 0.12, gamma: 8.41
Iter 357: Move customer 47 from route 9 to route 1, F2: 32364.63, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 32364.63, total_cost = 1601.48
alpha: 8.46, beta: 0.12, gamma: 8.46
Iter 358: Move customer 47 from route 9 to route 2, F2: 32647.04, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 32647.04, total_cost = 1614.18
alpha: 8.51, beta: 0.12, gamma: 8.51
Iter 359: Move customer 47 from route 9 to route 10, F2: 32732.25, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 32732.25, total_cost = 1598.84
alpha: 8.56, beta: 0.12, gamma: 8.56
Iter 360: Move customer 47 from route 9 to route 8, F2: 32942.01, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 32942.01, total_cost = 1621.80
alpha: 8.62, beta: 0.12, gamma: 8.62
Iter 361: Move customer 47 from route 9 to route 1, F2: 33109.61, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 33109.61, total_cost = 1601.48
alpha: 8.67, beta: 0.12, gamma: 8.67
Iter 362: Move customer 8 from route 6 to route 7, F2: 33197.75, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 33197.75, total_cost = 1630.06
alpha: 8.72, beta: 0.11, gamma: 8.72
Iter 363: Move customer 7 from route 6 to route 7, F2: 33393.67, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 33393.67, total_cost = 1636.58
alpha: 8.77, beta: 0.11, gamma: 8.77
Iter 364: Move customer 50 from route 9 to route 10, F2: 33683.67, Cost: 1604.97
Best neighbor after moving customer 50: penalized cost = 1604.97, f2 = 33683.67, total_cost = 1604.97
alpha: 8.82, beta: 0.11, gamma: 8.82
Iter 365: Move customer 50 from route 9 to route 1, F2: 33877.11, Cost: 1605.94
Best neighbor after moving customer 50: penalized cost = 1605.94, f2 = 33877.11, total_cost = 1605.94
alpha: 8.88, beta: 0.11, gamma: 8.88
Iter 366: Move customer 47 from route 9 to route 2, F2: 34168.28, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 34168.28, total_cost = 1614.18
alpha: 8.93, beta: 0.11, gamma: 8.93
Iter 367: Move customer 47 from route 9 to route 10, F2: 34258.42, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 34258.42, total_cost = 1598.84
alpha: 8.98, beta: 0.11, gamma: 8.98
Iter 368: Move customer 47 from route 9 to route 1, F2: 34457.02, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 34457.02, total_cost = 1601.48
alpha: 9.04, beta: 0.11, gamma: 9.04
Iter 369: Move customer 47 from route 9 to route 8, F2: 34674.47, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 34674.47, total_cost = 1621.80
alpha: 9.09, beta: 0.11, gamma: 9.09
Iter 370: Move customer 47 from route 9 to route 2, F2: 34956.63, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 34956.63, total_cost = 1614.18
alpha: 9.15, beta: 0.11, gamma: 9.15
Iter 371: Move customer 47 from route 9 to route 10, F2: 35049.33, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 35049.33, total_cost = 1598.84
alpha: 9.20, beta: 0.11, gamma: 9.20
Iter 372: Move customer 47 from route 9 to route 1, F2: 35252.67, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 35252.67, total_cost = 1601.48
alpha: 9.26, beta: 0.11, gamma: 9.26
Iter 373: Move customer 47 from route 9 to route 8, F2: 35474.90, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 35474.90, total_cost = 1621.80
alpha: 9.31, beta: 0.11, gamma: 9.31
Iter 374: Move customer 5 from route 6 to route 7, F2: 35760.37, Cost: 1604.46
Best neighbor after moving customer 5: penalized cost = 1604.46, f2 = 35760.37, total_cost = 1604.46
alpha: 9.37, beta: 0.11, gamma: 9.37
Iter 375: Move customer 47 from route 9 to route 2, F2: 35968.98, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 35968.98, total_cost = 1614.18
alpha: 9.42, beta: 0.11, gamma: 9.42
Iter 376: Move customer 47 from route 9 to route 10, F2: 36064.96, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 36064.96, total_cost = 1598.84
alpha: 9.48, beta: 0.11, gamma: 9.48
Iter 377: Move customer 47 from route 9 to route 1, F2: 36274.40, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 36274.40, total_cost = 1601.48
alpha: 9.54, beta: 0.10, gamma: 9.54
Iter 378: Move customer 47 from route 9 to route 8, F2: 36502.75, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 36502.75, total_cost = 1621.80
alpha: 9.59, beta: 0.10, gamma: 9.59
Iter 379: Move customer 47 from route 9 to route 2, F2: 36800.95, Cost: 1614.18
Best neighbor after moving customer 47: penalized cost = 1614.18, f2 = 36800.95, total_cost = 1614.18
alpha: 9.65, beta: 0.10, gamma: 9.65
Iter 380: Move customer 47 from route 9 to route 10, F2: 36899.62, Cost: 1598.84
Best neighbor after moving customer 47: penalized cost = 1598.84, f2 = 36899.62, total_cost = 1598.84
alpha: 9.71, beta: 0.10, gamma: 9.71
Iter 381: Move customer 7 from route 6 to route 7, F2: 37004.08, Cost: 1636.58
Best neighbor after moving customer 7: penalized cost = 1636.58, f2 = 37004.08, total_cost = 1636.58
alpha: 9.77, beta: 0.10, gamma: 9.77
Iter 382: Move customer 47 from route 9 to route 1, F2: 37327.14, Cost: 1601.48
Best neighbor after moving customer 47: penalized cost = 1601.48, f2 = 37327.14, total_cost = 1601.48
alpha: 9.83, beta: 0.10, gamma: 9.83
Iter 383: Move customer 47 from route 9 to route 8, F2: 37561.81, Cost: 1621.80
Best neighbor after moving customer 47: penalized cost = 1621.80, f2 = 37561.81, total_cost = 1621.80
alpha: 9.89, beta: 0.10, gamma: 9.89
Iter 384: Move customer 44 from route 10 to route 1, F2: 37157.54, Cost: 1599.32
Best neighbor after moving customer 44: penalized cost = 1599.32, f2 = 37157.54, total_cost = 1599.32
alpha: 9.95, beta: 0.10, gamma: 9.95
Iter 385: Move customer 8 from route 6 to route 7, F2: 37854.05, Cost: 1630.06
Best neighbor after moving customer 8: penalized cost = 1630.06, f2 = 37854.05, total_cost = 1630.06
alpha: 10.01, beta: 0.10, gamma: 10.01
Iter 386: Move customer 16 from route 7 to route 5, F2: 37783.03, Cost: 1639.56
